http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2099	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_76595
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68345	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_36005
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68484	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_25901
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68479	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_18133
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2079	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_77307
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C812	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_33697
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68538	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_26848
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68301	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_26536
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94722	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_24396
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124072	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_61051
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68319	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_16374
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68404	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_25634
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112040	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_38697
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1334	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_27306
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C492	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_35366
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74960	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_22470
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120005	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_35692
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1970	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_50664
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68507	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_176783
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C997	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_25048
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68471	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_35381
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28179	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_18154
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2563	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_36009
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68403	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_25633
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93252	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_37667
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68391	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_59554
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C943	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_28384
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C493	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_25681
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68530	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_46931
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C874	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_26948
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70561	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_16247
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C795	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_86324
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68388	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_15904
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92608	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_85122
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68398	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_25627
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94714	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_17478
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68313	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_27013
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2323	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_24261
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68299	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_26537
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68392	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_25413
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2363	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_22507
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C261	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_25105
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C714	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_50699
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88516	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_33567
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1012	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_22720
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45812	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_75769
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C344	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_16646
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67038	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_26208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1745	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_47916
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80939	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_32034
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61612	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_6801
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76439	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_31305
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C83620	owl:equivalentClass	http://purl.obolibrary.org/obo/DRON_00016671
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87717	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_87663
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29264	owl:equivalentClass	http://purl.obolibrary.org/obo/DRON_00017909
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C615	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_17351
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170249	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_82700
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C83994	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_88316
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1379	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_31638
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C167018	owl:equivalentClass	http://purl.obolibrary.org/obo/DRON_00965873
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136823	owl:equivalentClass	http://purl.obolibrary.org/obo/DRON_00982143
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76730	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_32063
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C152555	owl:equivalentClass	http://purl.obolibrary.org/obo/DRON_00862680
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62079	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_9421
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175109	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_90929
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C83758	owl:equivalentClass	http://purl.obolibrary.org/obo/DRON_00723916
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47441	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_3547
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90853	owl:equivalentClass	http://purl.obolibrary.org/obo/DRON_00019851
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75024	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_7514
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82315	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_16581
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80819	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_135581
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C832	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_28741
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95768	owl:equivalentClass	http://purl.obolibrary.org/obo/DRON_00922238
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61813	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_135333
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62031	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_5537
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172633	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_180653
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63647	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_17309
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67562	owl:equivalentClass	http://purl.obolibrary.org/obo/DRON_00018902
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84248	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_29708
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47526	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_4909
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2682	owl:equivalentClass	http://purl.obolibrary.org/obo/DRON_00020277
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C83648	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_51066
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28235	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_35854
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79580	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_135464
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75167	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_134966
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_16526
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C234	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_17549
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C842	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_9249
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C504	owl:equivalentClass	http://purl.obolibrary.org/obo/CHEBI_60761
